,pdfsize,metadata size,page,objects,title characters,isEncrypted,embedded files,images,	header,obj,endobj,stream,endstrean,xref,trailer,startxref,pageno,encrypt,ObjStm,JS,Javascript,AA,OpenAction,Acroform,JBIG2Decode,RichMedia,launch,EmbeddedFile,XFA,Colors
10285,1,180,1,111113,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
10286,7,180,1,10,0,0,0,0,	%PDF-1.3,9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
10287,77,342,1,16,16,0,0,0,	%PDF-1.3,13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,>,,
10288,4,246,1,16,0,0,0,0,	%PDF-1.0,9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
10289,8,180,1,10,0,0,0,0,	%PDF-1.3,13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,>,,
10290,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10291,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10292,9,180,1,9,0,0,0,0,	%PDF-1.0,9,9,2,2,0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,>,,
10293,15,224,0,20,7,0,0,0,	%PDF-1.3,13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,>,,
10294,16,180,1,10,0,0,0,0,	%PDF-1.0,9,9,2,2,0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,>,,
10295,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10296,3,180,1,8,0,0,0,0,	%PDF-1.4,9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
10297,76,298,1,16,3,0,0,0,	%PDF-1.4,15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,>,,
10298,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10299,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10300,7,239,1,10,8,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10301,5,180,7,18,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10302,15,180,1,10,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
10303,15,224,0,20,7,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10304,17,246,1,10,8,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10305,7,180,1,11,0,0,0,0,	%PDF-1.5,7,7,2,2,1,1,1,1,0,0,1(1),1(1),0,1(1),0,0,0,0,0,0,0,>,,
10306,3,180,0,11,0,0,0,0,	%PDF-1.4,9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
10307,17,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10308,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10309,1,180,1,111612,0,0,0,0,	%PDF-1.3,9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
10310,15,224,0,20,7,0,0,0,	%PDF-1.4,17,17,3,3,1,1,1,7,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10311,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10312,7,250,1,15,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
10313,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
10314,14,256,1,16,0,0,0,0,	%PDF-1.3,10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10315,8,180,1,10,0,0,0,0,	%PDF-1.2,7,7,1,1,1,1,1,1(1),0,0,1(1),1(1),1(1),1(1),0,0,0,0,0,0,0,>,,
10316,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10317,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10318,14,371,1,16,16,0,0,0,	%PDF-1.0,9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
10319,8,180,1,11,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
10320,8,180,1,5,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10321,14,256,1,16,0,0,0,0,	%PDF-1.3,14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,>,,
10322,17,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10323,15,224,0,20,7,0,0,0,	%PDF-1.4,15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,>,,
10324,4,257,1,16,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10325,9,294,1,16,2,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10326,17,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10327,2,256,1,15,0,0,0,0,	%PDF-1.4,9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
10328,16,180,1,10,0,0,0,0,	%PDF-1.3,10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10329,16,180,1,10,0,0,0,0,	%PDF-1.1,4,4,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10330,16,180,1,10,0,0,0,0,	%PDF-1.4,15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,>,,
10331,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10332,9,180,1,9,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
10333,8,180,1,10,0,0,0,0,	%PDF-1.3,12,12,3,3,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
10334,8,180,1,10,0,0,0,0,	%PDF-1.4,10,10,2,2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
10335,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10336,15,180,1,10,0,0,0,0,	%PDF-1.3,14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,>,,
10337,5,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10338,7,250,1,15,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10339,17,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10340,17,250,1,15,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10341,5,180,7,18,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10342,11,360,6,22,13,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10343,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10344,37,180,1,11,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10345,10,256,1,16,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10346,17,180,1,10,0,0,0,0,	%PDF-1.3,4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10347,14,256,2,22,15,0,0,0,	%PDF-1.3,14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,>,,
10348,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10349,17,180,1,10,0,0,0,0,	%PDF-1.3,14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,>,,
10350,9,180,1,9,0,0,0,0,	%PDF-1.4,17,17,3,3,1,1,1,7,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10351,9,180,1,9,0,0,0,0,	%PDF-1.3,21,21,7,7,1,1,1,6,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
10352,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10353,17,180,1,10,0,0,0,0,	%PDF-1.3,10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10354,9,180,1,9,0,0,0,0,	%PDF-1.4,15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,>,,
10355,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10356,8,180,1,10,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
10357,19,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10358,17,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10359,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10360,15,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10361,4,180,1,14,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10362,15,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10363,103,315,1,24,23,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10364,305,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10365,14,256,1,16,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10366,15,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10367,73,364,1,16,16,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10368,16,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10369,59,371,1,16,16,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10370,16,253,1,16,1,0,0,0,	%PDF-1.3,13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,>,,
10371,7,239,1,10,8,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10372,9,180,1,9,0,0,0,0,	%PDF-1.5,26,26,6,6,3,3,3,1,0,0,2,3,0,0,2,0,0,0,0,0,0,>,,
10373,8,180,1,11,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10374,17,258,1,10,7,0,0,0,	%PDF-1.4,15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,>,,
10375,15,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10376,17,180,1,10,0,0,0,0,	%PDF-1.4,9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
10377,14,224,0,20,7,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10378,9,180,1,9,0,0,0,0,	%PDF-1.4,9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
10379,8,180,1,10,0,0,0,0,	%PDF-1.4,10,10,2,2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
10380,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
10381,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10382,15,224,0,20,7,0,0,0,	%PDF-1.3,10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10383,9,180,1,9,0,0,0,0,	%PDF-11113,9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
10384,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10385,7,239,1,10,8,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10386,7,180,1,10,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
10387,11,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10388,2,180,1,111612,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10389,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10390,15,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10391,12,180,1,9,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
10392,8,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10393,529,296,1,87,8,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10394,3,250,1,15,0,0,0,0,	%PDF-1.3,9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
10395,8,180,1,11,0,0,0,0,	%PDF-1.3,4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10396,15,180,1,10,0,0,0,0,	%PDF-\x07.3,8,7,2,2,1,1,1,1,0,0,1(1),1,0,1,0,0,0,0,0,0,0,>,,
10397,2,180,1,111612,0,0,0,0,	%PDF-1.0,9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
10398,15,224,0,20,7,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10399,5,180,7,18,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10400,8,180,1,10,0,0,0,0,	%PDF-\x07.3,8,7,2,2,1,1,1,1,0,0,1(1),1,0,1,0,0,0,0,0,0,0,>,,
10401,12,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10402,15,224,0,20,7,0,0,0,	%PDF-1.6,80,80,28,27,1,1,2,1,0,0,3,4,0,0,1,0,0,0,9,1,0,>,,
10403,8,256,2,22,15,0,0,0,	%PDF-1.3,14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,>,,
10404,9,180,1,10,0,0,0,0,	%PDF-1.3,10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10405,15,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10406,7,180,1,10,0,0,0,0,	%PDF-1.0,9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
10407,207,315,1,22,23,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
10408,14,256,1,16,0,0,0,0,	%PDF-1.4,17,17,3,3,1,1,1,7,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10409,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10410,8,180,1,11,0,0,0,0,	%PDF-\x07.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10411,18,250,1,10,14,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
10412,8,180,1,10,0,0,0,0,	%PDF-1.6,21,21,10,10,1,1,1,2,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
10413,12,180,1,9,0,0,0,0,	%PDF-1.3,4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10414,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10415,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10416,9,180,1,9,0,0,0,0,	%PDF-1.4,18,18,7,6,2,2,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,>,,
10417,17,255,1,10,5,0,0,0,	%PDF-1.4,15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,>,,
10418,11,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10419,9,180,1,9,0,0,0,0,	%PDF-1.3,10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10420,15,180,1,10,0,0,0,0,	%PDF-1.3,9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
10421,2,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10422,16,180,1,10,0,0,0,0,	%PDF-\x07.3,8,7,2,2,1,1,1,1,0,0,1(1),1,0,1,0,0,0,0,0,0,0,>,,
10423,8,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10424,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10425,8,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10426,17,180,1,10,0,0,0,0,	%PDF-1.3,9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
10427,73,314,1,16,3,0,0,0,	%PDF-\x07.3,8,7,2,2,1,1,1,1,0,0,1(1),1,0,1,0,0,0,0,0,0,0,>,,
10428,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10429,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10430,9,180,1,9,0,0,0,0,	%PDF-1.3,4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10431,15,250,1,16,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10432,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10433,14,224,0,20,7,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10434,14,224,0,20,7,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10435,14,224,0,20,7,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10436,9,180,1,9,0,0,0,0,	%PDF-1.4,9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
10437,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10438,2048,180,1,16,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10439,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10440,250,180,1,6,0,0,0,0,	%PDF-1.4,10,10,2,2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
10441,5,218,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10442,12,180,1,9,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
10443,14,224,0,20,7,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
10444,12,180,1,9,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
10445,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10446,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10447,17,180,1,10,0,0,0,0,	%PDF-1.4,24,24,12,12,4,4,4,4,0,0,4,4,0,4,0,0,0,0,0,0,0,>,,
10448,15,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10449,17,180,1,10,0,0,0,0,	%PDF-1.1,5,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,>,,
10450,16,180,1,10,0,0,0,0,	%PDF-1.4,9,9,3,3,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
10451,8,180,1,11,0,0,0,0,	%PDF-\x07.3,8,7,2,2,1,1,1,1,0,0,1(1),1,0,1,0,0,0,0,0,0,0,>,,
10452,9,180,1,9,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
10453,6,250,1,15,0,0,0,0,	%PDF-\x07.3,8,7,2,2,1,1,1,1,0,0,1(1),1,0,1,0,0,0,0,0,0,0,>,,
10454,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10455,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10456,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10457,14,224,0,20,7,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10458,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10459,8,180,1,11,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10460,9,180,1,9,0,0,0,0,	%PDF-1.3,10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10461,1,180,1,111612,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10462,8,180,1,10,0,0,0,0,	%PDF-1.3,14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,>,,
10463,12,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10464,8,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10465,4,496,2,14,14,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10466,9,180,1,9,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
10467,8,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
10468,15,224,0,20,7,0,0,0,	%PDF-1.3,10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
